Tissue,CT,Gene
Adrenal glands,Ependymal cells,"FOXJ1,TRIM71,SIX3,USP18,AQP4,CELSR2,AQP1,GFAP,ENKUR,FAM216B,KRT15,CATIP,DNAH12,FAM166B,IQCG,SPEF2,MYO16,ODF3B,PLXNB2,TEKT1,CHEK2,CROCC,NME9,CFAP126,MEIG1,HSPA2,CFAP65,LRRC23,TEKT4,CALML4,PIFO,CRYGN,HDC,PCP4L1,DYNLRB2,TMEM107,RIIAD1,TMEM212,RSPH1,CCDC153,S100B,AK7,RARRES2,PVALB,ANGPTL2,CFAP54,STOML3,PLTP,SSPO,EFNB3,MYB,RFX2,ZMYND10,AK8,CFAP44"
Adrenal glands,Epiblast cells,"NANOG,POU5F1,ERAS,CDH1,CLDN6,CLDN7,SLC35D3,TDGF1,CXCL12,LEF1,DPYSL5,INA"
Adrenal glands,Epithelial cells,"CD24,CEACAM1,ST6GAL1,ITGB4,IL1R1,PROM1,CDH1,KRT1,KRT7,MUC1,ICAM1,KRT14,KRT5,ITGAL,CD2,KLK3,ITGA5,ITGA4,ITGA2,KRT3,KRT16,SCNN1A,KRT15,ITGA1,KRT2,SCNN1B,SCNN1D,SCNN1G,IFI16,BOK,NKD1,FZD6,DKK3,NRP2,SFRP5,RAI14,DEFB1,KLK1,AGR2,APOA1,GPA33,ANPEP,CRYBA1,BMI1,BRCA1,MUC16,CEACAM5,CTSE,SCGB1A1,EXO1,FOXA1,GABRP,GGT1,SFN,KRT13,LTF,SLC46A2,KLK10,P2RX7,CDKN2A,TP63,CDH3,PSCA,AGER,ZFP42,SPRR1B,SI,TTR,TM4SF20,TSTD1,SYCN,HBEGF,PIGR,MUC13,SELENBP1,ELF3,TSPAN1,GUCA2A,PHGR1,LYPD8,LGALS4,GATA2,SEC23B,TSPAN8,DLX5,DGAT2,ITPR2,THRSP,PLA2G4A,SLC25A48,PGR,FERMT1,EHF,PLEKHS1,CDKL1,MECOM,MSX1,RNF128,ANLN,CKAP2,HMMR,KIF15,CKAP2L,KIF20B,HIRIP3,INCENP,KIF23,PRC1,ECT2,CXCL10,CXCL8,CCL20,CXCL17,PRG4,ALOX15,F5,EMILIN2,SPTSSB,FMO5,IVL,VSIG2,AQP3,PAQR5,CLDN1,OCLN,MUC5AC"
Adrenal glands,Epsilon cells,"GHRL,ANXA13,PHGR1,BMP4,HMGCS2,TM4SF5,OLFML3,ASGR1,COX6A2,NPY1R,FAXDC2,SLC7A9,C2ORF54,GHRLOS,BHMT,OPRK1,PTGER4,ITGA4,EYA4,XYLB,ELOVL2,AFF3,CORIN,MYO1A,HRH2,CALCR,SLC6A16,PCSK6,ADAMTS6,COL22A1,FAM124A,COL12A1,CD109,THSD4,ARX,NKX2-2,ACSL1,FRZB,VTN,APOH,SPINK1,VSTM2L,SPTSSB"
Adrenal glands,Erythroblasts,"CGA,TFRC,CDH1,WRN,KLF1,BPGM,ETS1,EPOR,IGBP1,TFR2,GYPA,LRP8,GRSF1,USE1,CFP,ENG,KIT,LMO2,GATA1,TAL1,KMT5A,PIEZO1"
Adrenal glands,Erythroid-like and erythroid precursor cells,"ALAS2,AQP1,CCNA2,PKLR,LOX,ARG1,HBB,HBA1,HBA2,HBG1,HBG2,CEACAM1,CD36,GYPA,THBS1,ITGA4,GYPB,AHSP,HBM,FECH,EPOR,KIT,BPGM,DCAF12,HBD,HEMGN,HMBS,NCOA4,RBM38,UCP2,UBB,TMCC2,SLC4A1,SLC25A37,HTATSF1,EPB41,RSAD2,COX6B2,APOA1,ASNS,ALAD,S100A9,AHSG,S100A8,ERMAP,KCNN4,PAN3,PFAS,VAMP5,PNPO,TSPO2,RHD,KLF1,TSPAN33,EPB42,CD55,EDRF1,EPB41L2,GYPC,KEL,RHAG,THRB,UROD,UROS,SNCA"
Adrenal glands,Fibroblasts,"IL1R1,FAP,FLI1,CELA1,LOX,PDGFRB,P4HA1,UCP2,CCR2,ITGAL,FGR,HCK,TNFRSF1B,PRKCD,ENO3,ABI3,TREML4,PIP4K2A,CD300E,SERPINB10,CTHRC1,TBX18,COL15A1,GJB2,IL34,EDN3,SLC6A13,VTN,ITIH5,LUM,DPT,POSTN,PENK,MMP14,COL6A2,FABP4,ASPN,ANGPTL2,EFEMP1,SCARA5,IGFBP3,COPZ2,DPEP1,ADAMTS5,COL5A1,CD248,PI16,PAMR1,TNXB,MMP2,COL14A1,CLEC3B,IGFBP6,COL5A2,FBN1,MFAP5,FKBP10,PALLD,WIF1,SNHG18,CDH11,PTCH1,ARAP1,FBLN2,IGF1,PRRX1,FKBP7,OAF,COL6A3,CTSK,DKK1,C1S,RARRES2,GREM1,SPON2,TCF21,PCSK6,COL8A1,ENTPD2,CXCL8,CXCL3,IL6,CYP1B1,COL13A1,ADAMTS10,CCL11,ADAM33,COL4A3,COL4A4,LAMA2,ACKR3,CD55,FBLN7,FIBIN,THBS2,NOV,PTX3,MMP3,LRRK1,HGF,FRZB,COL12A1,COL7A1,MEOX1,PRG4,PKD2,CCL19,NNMT,FOXF1,HAS1,CTGF,ERCC1,WISP1,TWIST2,RIPK3,DDR2,ELN,FN1,HHIP,FMO2,COL1A2,COL3A1,S100A4,NT5E,COL1A1,MGP,NOX4,THY1,CD40,PDGFRA,EN1,DCN,FOSL2,HIF1A,NFAT5,NFATC1,NFKB1,NR4A1,NR4A2,RUNX1,STAT3,LAMC1,MEDAG,LAMB1,DKK3,TBX20,NGF,VEGFA,FGF2,P4HTM,CKAP4,INMT,CXCL14"
Adrenal glands,Follicular cells,"TTF1,SLC6A4,KCNIP3,TSHR,TG,IYD,ASGR1,PRLR,TPO,DIO1,SLC26A7,CDH16,SLC16A11,FOXE1"
Adrenal glands,Foveolar cells,"MUC1,ANXA10,MUC5AC,TFF1,FOXQ1,SULT1C2,PTGR1,PLA2G1B,CLPS,GSTA1,PGC,TFF2,LGALS2,PSCA,GKN2,GKN1,CLDN18,KRT20,LGALS4,AKR1B10,IL33"
Adrenal glands,GABAergic neurons,"SLC6A1,GABBR2,GAD1,PAX2,SLC32A1,GAD2,VIP,SST,PVALB,TNFAIP8L3,SEMA3C,MYBPC1,PARM1,DLX1"
Adrenal glands,Gamma (PP) cells,"PPY,SCGN,FXYD2,SCGB2A1,GPC5-AS1,CMTM8,ARX,ETV1,PPY2P,PXK,SERTM1,SLITRK6,SEMA3E,APOBEC2,ABCC9,NEUROD1,PAX6,ISL1,CARTPT,THSD7A,AQP3,ENTPD2,PTGFR,CHN2,EGR3,LMO3,MEIS1,ZNF503,FGB"
Adrenal glands,Gamma delta T cells,"GNLY,PTGDS,GZMB,S100B,FGFBP2,NKG7,PRF1,KLRF1,HOPX,CST7,KLRD1,CTSW,SPON2,IFITM1,GZMA,CD247,CLIC3,CD7,ADGRG1,CCL5,TRDC,TYMS,MKI67,UBE2C,ASPM,CENPA,AURKB,NUSAP1,TROAP,CENPF,CCNB1,TRGV2,TRGV10,TRGV11,TRGV1,TRGV3,TRGV4,TRGV5,TRGV8,TRGV9,TRGJ1,TRGJ2,TRGJP1,TRGJP2,TRGJP,TRGC1,TRGC2,TRDD1,TRDD2,TRDD3,TRDJ1,TRDJ2,TRDJ3,TRDJ4,TRDV1,TRDV2,TRDV3"
Adrenal glands,Gastric chief cells,"ANPEP,BHLHA15,RAB3D,LEP,LGR5,KCNQ1,EGFR,PRKCZ,CHIA,CHRM3"
Adrenal glands,Germ cells,"EGFR,POU5F1,TFAP2C,DAZL,MAGEA4,DDX4,ZAR1,TESMIN,TEX101,GCNA,PRM1,TNP2,FABP9,ODF2,CRISP2,TCP11,GGNBP1,PHF7,CREB5,SLFNL1,COX7B2,KIF2B,CCDC30,LRRC57,BCL2L14,AQP11,TEX35,SPINK2,TSSK3,CREB3L4,TSACC,SPATA46,TEKT1,MORN5,OTUB2,TSKS,H2AFB1,ATL3,DMRTB1,TMCO2,FHL5,MS4A5,CST8,TMEM247,GALNTL5,OSBP2,MARCH11,TEX33,SPATA20,CDRT4,SPATA18,LRRC18,SCP2D1,IQCF1,PGK2,TULP2,CCDC54,AKAP4,GTSF1,PPP3R2,TPPP2,LELP1,SPERT,CATSPERZ,MAEL,PGAM2,TMEM53,ACTRT2,ROPN1,RNF151,IQCF3,CABS1,CCDC91,SPATA3,LRRC46,PDCL2,H1FNT,TSSK6,COX8C,CETN1,SPATA19,TSSK2,ZNRF4,SPATA24,SPATA4,FAM71E1,FAM229A,HILS1,HRASLS5,GAPDHS,HSPB9,SPATA33,SPZ1,PRM3,RBAKDN,DNAJB3,HMGB4,ROPN1L,GSG1,TNP1,SMCP,LDHC,PRM2,DNAAF1,ACYP1,SORD,DKKL1,RSPH1,COX6B2,MLF1,SMIM24,SPA17,MEIG1,FKBP6,TAF7L,SYCP1,SOHLH1,SLC25A31,PHF13,EGR4,SMC1B,TEX15,MOV10L1,WDR5,DMRT1,STRA8,ZMYND19,MDN1,PIWIL2,NR6A1,RSBN1L,DYNLT1,PARN,MKI67,CHEK1,BRCA1,DMC1,MLH3,SPAG6,ZPBP2,DNAH6,CAMK4,CREM,MYO1D,HOOK1,SPATA12"
Adrenal glands,Glutaminergic neurons,"SLC17A7,SLC17A6,GRIN1,GRIN2B,GLS,SLC17A8,SLC1A1,SLC1A2,SLC1A6"
Adrenal glands,Glycinergic neurons,"SLC6A9,SLC32A1"
Adrenal glands,Goblet cells,"CREB3L1,NLRP6,MUC5AC,MUC2,SLC9A8,OTOGL,ITLN1,AQP3,CDON,MUC4,MUC5B,TMEM207,TFF3,AGR2,CDX2,KRT7,KRT20,GUCA2A,PHGR1,MUC13,FCGBP,CLCA1,ZG16,TPSG1,GALNT12,ATOH1,REP15,PDIA5,PLA2G10,KLK1,SPDEF,LRRC26,BACE2,SPINK4"
Adrenal glands,Granulosa cells,"AMH,MCAM,BOK,ADAMTS1,LOX,FHL1,INHA,HSD3B1,HTRA1,GAPDH,TNNI3,HSD17B1,HJURP,FSHR,FOXL2,CYP19A1"
Adrenal glands,Hemangioblasts,"ETV2,T,TAL1"
Adrenal glands,Hematopoietic stem cells,"THY1,MPL,KIT,PROM1,FLT3,SLAMF1,CXCR4,TEK,ABCB1,ABCG2,BAALC,SPN,CDCP1,MYADM,KITLG,TGFB2,PTPRE,TAF7,GATA2,GPR171,ANGPT1,PROCR,NFE2,NKX2-3,HHEX,MEIS1,LYL1,ELF1,HLF,RGS18,MYCT1,ADGRG1,DNMT3B,MYCN,ARID3A,ITGA2B,GATA3,ROBO4,PITX2,RUNX1,GFI1,CD48,TLR2,GNL3,G0S2,CD34,BMI1,CD59,ITGA4,ANPEP,CD33,IL3RA,HLX,NKX3-1,THSD1,NCOR2,FGD5,MECOM,CTNNAL1,VWF,PBX2,TAL1,ERG,NEO1,EGR3,MAFF,ITGA6,GJB1,CDH2,ALDH1A1,GFI1B,NOTCH1,NOTCH2,PLXDC2,ESAM,ACE,TRPC6,HOXB5,TET2"
Adrenal glands,Hepatic stellate cells,"ADAMTS13,CYGB,PPARG,PDGFRA,RGS5,PPARA,FOXF1,ALB,NR1H4,CTGF,SEMA7A,AGTR1,PNPLA3,WT1,FGF10,GFAP,NGFR,VEGFA,ACTA2,MYB,DES,FAP,SLC8A1,RELN,SYP,VCL,TIMP1,COL1A1,TAGLN,COL1A2,COL3A1,DCN,MYL9,TPM2,BGN,IGFBP3,OLFML3,IGFBP6,CCL2,COLEC11,HGF"
Adrenal glands,Hepatoblasts,"AFP,ALB,CEBPA,KRT14,DLK1,CDH1,FOXM1,GGT1,HNF4A,PROX1,MAP2K4,SMAD5,HNF1B,HHEX,MET"
Adrenal glands,Hepatocytes,"FOSL1,EPPK1,UCP2,GCK,LRP5,SLC10A1,NOS2,ATP7B,HNF4A,GJB2,FGFR4,PROX1,CRP,GRP,SLC2A2,TFR2,KIF13B,LIPC,VDR,ASGR1,ARG1,AFP,ALB,G6PC,OTC,SERPINA1,UGT1A1,ZHX2,HHEX,FOXA3,FOXA2,FOXA1,CYP7A1,CYP3A7,CYP3A4,CYP2E1,CYP2D6,CYP2C9,CYP2C8,CYP2C19,CYP2B6,CYP2A6,CYP1A2,CEBPA,CDH1,GPC3,AHR,CYP1A1,NR1I3,CPS1,GLS2,PCK1,TAT,WT1,PRRG4,SULT1A1,APOH,CTNNB1,ABCC3,FGB,AQP3,PLSCR1,FGA,APOB,ANG,ANXA13,SAT2,SFRP5,A1CF,APOA1,BNIP3,FGL1,PAH,SERPINA6,APOA2,AZGP1,FGG,APOC3,DEFB1,TM4SF4,GC,AMBP,ORM1,TTR,HAL,ASS1,CYP2A7,SCD,ACSS2,TM7SF2,SEC16B,SLBP,RND3,BCHE,GHR,ALDH6A1,MASP2,AKR1C1,HPR,HAMP,ACLY,ASL,TMEM97,CP,SLPI,TM4SF5,LEPR,RCAN1,AR,PLIN1,RPP25L,HSD11B1,APOM,TKFC,G0S2,PON3,C1ORF53,TTC36,GOLT1A,FST,MCC,AQP9,GSTA2,NNT,SAA4,APOA5,ENTPD5,C4B,EID2,TP53INP2,ATIC,SAMD5,GRB14,ABCD3,EPB41L4B,GPAT4,SDC2,ACADM"
Adrenal glands,His bundle cells,"GJA5,GJC1,KCNK3"
Adrenal glands,Immature neurons,"PAX6,PCLO,CUX2,SLC12A5,POMC,STIM2,RAX,CUL5,HIVEP2,FUT9,TBR1,PROX1,NTRK3,RND2,FEZF2,SOX5,ROBO1,EPHA7,EPHA3,YY2,SLC1A1,NOTCH3,NOTCH1,LHX6,NES,RBFOX3,CREB1,NEUROD1,ASCL1,NTRK1,SYN1,NF1,BCL2,SLC6A5,FOXD2,ICAM5,SSTR2,NEUROG2"
Adrenal glands,Intercalated cells,"FOXI1,SLC26A11,CLCNKB,SLC4A1,SLC26A4,ATP6V1B1,SLC4A8,AQP6,ATP6V1C2,ATP6V1G3,ATP6V0D2,OXGR1,RHCG,TMEM213,EGF,FXYD2,AVPR1A,CLCNKA,RHBG,DMRT2,P2RY14,AP1S3,INSRR,JAG1,ADGRF5"
Adrenal glands,Interneurons,"CALB1,CCK,CHAT,VSX2,EN1,ETV1,EVX1,GAD1,ISL1,LHX1,LHX5,LHX3,LHX6,GRM1,NPY,OPRM1,GRIN2D,NOS1,PVALB,PAX2,SST,TACR1,VIP,CRHR1,PACSIN1,SYN1,FGF12,NXPH1,SYT7,PTPRO,DLGAP1,GNG4,HAP1,SHISA8,PCBP3,ABAT,PCP4L1,GAL,TH,SYNPR,TRH,ADCY8,CTGF,EML5,TMEM132D,BACE1,CACNG2,ISCA1,LPGAT1,NAT14,SLC12A5,DEPTOR,SLC22A15,PDE4A,CACNA1I,FRYL,SURF1,TRIM9,KCNC1,RAB3B,CDK17,RGS17,ABCC5,RAB26,VLDLR,CACNG7,INAFM1,BRINP1,PIANP,CPLX1,SHISA6,DHRS3,GRIA4,NRSN2,CDHR1,ABR,NRN1,HIVEP2,NXPH4,CDH4,CHST1,SHISA9,EOMES,NMB,LY6G6E,CALN1,CASK,CACNA1E,FAM81A,CAMKV,ARHGAP21,DDN,SV2B,FRRS1L,ACSL4,CAMK4,NPTXR,LINGO1,HPCAL4,LMO3,LYPD1,CHN1,NRGN,SLC17A7,CAMK2A,PRKCB,NCALD,RAB15,FBXW11,ADCY1,FBXO11,IGSF21,SRGAP3,NTNG1,MAGEE1,SCAMP1,PSD3,RORA,DCAF7,VGF,EID2,RGMA,SCRT1,POU2F2,NBEA,SRGAP1,FCHSD2,SLC16A1,SLC36A1,ATG12,SLC17A6,AGAP1,ZDHHC22,ACBD5,AQP4,TMEM163,ZDHHC17,ZIC4,NEFM,L1CAM,IDS,DNM3,DNAJC6,ADGRA1,DZANK1,SCN2B,HSPA12A,SYT13,RAMP3,LYNX1,KCNA2,OXR1,DISP2,PCSK2,SHOX2,SCN8A,AAK1,GABRA4,NRIP3,HLF,PRKCD,PTPN3,KCNC2,CDKL5,CCDC136,KCNMA1,SPOCK3,PTPN4,PDP1,RGS7BP,PLCB4,GABBR2,ELMO1,ADARB1,ILDR2,AKAP8L,SPTY2D1,PCF11,PARM1,PITX2,PITX1,CLDN9,TCEAL3,KCNK9,TSHB,RORB,GATA2,TIMELESS,CXCL14,APOC3,CGA,ADORA2A,RPRML,CACNB1,KCNQ5,PRKCG,GABRA5,PAX6,PNOC,HTR3A,RELN,CALB2,PDE1A,ADGRL2,KCNIP2,NOV,CPNE5,SLC5A7,CRH,GDA,SEMA3E,DLX1,DLX2,DLX5,ARX,NDNF"
Adrenal glands,Ionocytes,"FOXI1,CFTR,ASCL3,SCGB1A1,FOXN4,TFCP2L1,SLC12A2,CLCNKB,KCNMA1,SLC9A4,SLC9A7"
Adrenal glands,Juxtaglomerular cells,"TRPV4,REN,TH,ACTA2,MYH11,CNN1"
Adrenal glands,Keratinocytes,"CALML5,CD24,FLG,KPRP,ICAM1,IVL,TGM1,KRT1,KRT5,KRT14,KRT16,KRT17,LAMA5,LCN2,PLEC,PI3,SPRR1A,SPRR1B,GJB3,IRF3,LAMC2,SIRT7,RIPK4,REL,IL13RA1,SGPP1,PKP3,PKP1,ANXA8,TRIM29,DSC3,FST,AQP3,KRT15,S100A14,DMKN,ENTPD2,FGF5,NGFR,TFAP2A,LGALS7,CXCL1,CCL2,SFN,KRT10,SBSN,KRT84,KRT36"
Adrenal glands,Kidney progenitor cells,"OSR1,PAX2,EYA1,WT1,SIX2,SALL1,CITED1"
Adrenal glands,Kupffer cells,"TNF,LYZ,MPO,VSIG4,PROK2,STARD5,MSR1,TLR9,PPARA,TREM1,SLC11A1,TLR4,MMP13,CD14,VDR,CHIT1,OSM,PPARD,CLEC4F,ADGRE1,IL1B,SLC40A1,G6PD,TIMD4,MNDA,SLC15A3,DNASE1L3,MARCO,HFE,CD38,CD163,CCR5,CLEC1B,CLEC4G,GPIHBP1,FOLR2,PLTP,IRF7,SPIC,CSF1R,C1QC,C1QA,C1QB,CLEC4E"
Adrenal glands,Langerhans cells,"ACHE,CD1A,FCGR1A,HLA-DMA,HLA-DMB,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB3,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-DRB6,HLA-DRB9,CD207,EHF,PRKCB,AHR,GPNMB,CD80,TLR2,TLR4,TLR9,FCGR2A,CCR6,CLDN1"
Adrenal glands,Leydig cells,"HSD11B2,MAFB,ALDH1A1,SLC9A8,KISS1,PDE8A,LEP,CXCL10,PTCH1,GATA4,ACSBG1,INHA,HSD3B1,DHCR7,CALB2,CYP17A1,CYP11A1,IGF1,INSL3,NR5A2,LHCGR,MLANA,RLN1,RLN2,RLN3,TAC1,STAR,THBS2,PTGDS,LCN2,HSD17B3,ASS1,PRLR,CYP26B1,IGF2,IGFBP5,CFD,DLK1,IGFBP3,INHBA,VIT,ALDH1A3,NOS1,EDNRA,SMOC2,ADAM21,ESRRG,GPRC6A,SULT1E1,CYP19A1,PLAUR,FABP9"
Adrenal glands,Loop of Henle cells,"CLDN16,CLDN8,UMOD,FABP4,AQP1,CLDN10,CLDN19,SLC12A1,DEFB1,CLCNKA,TRPM7,CDH6,LCN2,DKK1,DACH1,SLC12A3,SLC11A2,ARVCF,RGS5,COX4I2,CYP4B1,PARVB,SH3RF2,HEY2,NKAIN4,ADAMTS5,CXCL1,GEM,FGA,PLA2G7,THBS1,ENC1,SPSB1,ARID5A,CD40,SLC14A2,NRGN,RNF182,PCSK9,DRAM1,ARC,NEK6,CDKN1C,CALCRL,SMARCD3,KCNT1,PTGS2,IRX2,PPP1R1B,LIPG,TNNI1,LRRC66,IGF1"
Adrenal glands,Luminal epithelial cells,"FGFR2,FGG,ANKRD30A,SLPI,PROM1,KRT19,SYTL2,AGR2,LTF,SAA2,KRT23,SERPINB4,SERPINB3,WFDC2,LCN2,CLDN4,HMGA1,STC2,AREG,TNFSF10,SERPINA1,PIP,ATP7B,HIF1A,FGFR4,DDR1,PGR,UXT,PTH1R,AR,AQP3,ATP2C2,WNT5A,SLC12A2,ESR1,AQP5,RUNX1,CDH1,MUC1,ANPEP,KLK3"
Adrenal glands,Luteal cells,"AKT1,LHCGR,HSD3B1,CYP11A1,EPHX2,SFRP4,PLIN5,BHMT,PGAM1,CHKA,ADAMTS1,SLC16A2,PMPCB,SDC1,BCAT1,RORA,AIF1L,DHCR7,EPDR1,AVPI1,GAMT,PRLR,TMEM86A,CITED4,GAPDH,FKBP5,ME1"
Adrenal glands,Macrophages,"ITGAL,ITGAM,CD14,FUT4,FCGR3A,CD33,FCGR1A,CD80,LILRB4,CD86,CD163,CCR5,TLR2,TLR4,ADGRE1,GPR34,TREM2,FABP4,S100A8,CPM,CHIT1,F13A1,CX3CR1,CXCL16,TGFBR1,SLAMF9,SCIMP,LILRA5,CD83,C3AR1,STAB1,MRC1,PARP14,FGD2,RAB7B,RBPJ,SLCO2B1,NAAA,MARCH1,EGLN3,JAML,FGL2,GPNMB,CLEC4D,ADAM8,ARL11,MMP12,LYVE1,PLTP,VSIG4,MS4A4A,MS4A6A,FPR1,CD180,GDF15,RAB20,HFE,TNF,CCR2,SNX20,FMNL1,GPR132,SLAMF7,NCEH1,CCL24,C5AR1,CD300A,CXCL2,CCL7,CCL2,IL1B,IRF5,AHR,MYO1G,DUSP5,GPR171,CCR7,DNASE1L3,CXCL1,SAMSN1,NR4A3,CCL22,S100A4,MMP9,HILPDA,NRP2,SLC37A2,CTSK,CD36,LPCAT2,HPGDS,IFNAR2,MS4A7,SLC11A1,HPGD,CCL3,CLEC7A,CD5L,CCL5,CYTH4,CD3E,CD19,CSF1R,CD68,UCP2,TREML4,FGR,CYBB,CD200R1,GATA6,ITGAX,PPARG,RGS1,DAB2,P2RY6,MAF,AIF1,CLEC10A,ADGRE5,SLC15A3,CYP27A1,SLC7A7,RUNX3,SYK"
Adrenal glands,Mammary epithelial cells,"CSN2,BTN1A1,BTN2A2,BTN3A1,MMP14,TOX3,CDH1,FFAR1,PYGO2,SERPINB5,RUNX2,CITED1,IRF6,SULT1E1,KRT14,KDM3A,SLC30A2,PADI2,CLDN1,ABCG2,PIP,KRT5,PRLR,CLDN4,CSN3,CSN1S1,RARRES1,KRT17,NNMT,ALDH1A3,SGMS2,PIEZO1,ANO1,WNT5B,NEDD9,FOXP4,LSR,LIF,KRT19,KRT7,STAT3"
Adrenal glands,Mast cells,"KIT,ENPP3,IL2RA,FCER2,IL17A,CRH,HSD11B1,CD274,CXCR2,CXCR4,CCR3,CCR5,LTC4S,GPR34,MGST2,ACHE,CPA3,CPA1,CMA1,HNMT,TPSAB1,PTGDS ,CFP,RAB27B,SLA,IL1RL1,GNAI1,CFD,OSBPL8,ADORA3,HS3ST1,CSF2RB,DAPP1,SLC6A4,MAOB,CSRNP1,CYP11A1,RGS1,PLEK,HDC,TPSB2,TPH1,CD55,RGS13,TPSG1,SOCS1,BTK,IL4,MS4A2,VWA5A,FCER1A,MCEMP1,MILR1,CCL2,CREB3L1,EDNRA,HS6ST2,KCNE3,MRGPRX2,PLAU,ADAMTS9,CHST1,COBL,CTSG,DNM3,FAM198B,GRIK2,HPGDS,HS3ST3A1,PAPSS2,PCBD1,PCP4L1,RNF128,SLC29A1,SLC45A3,STARD13,A4GALT,ACER3,ARMCX3,ATL2,BBS10,BMPR2,C2,CCDC141,CCL7,CDC42BPA,CDH9,COPZ2,ZDHHC13,WDR60,UNC13B,TRANK1,TIAM2,TCF7L1,STK32B,ST6GALNAC3,SOCS2,SPRED1,SMPX,SMARCA1,SLC7A5,SLC4A4,SLC31A2,SGCE,ROR1,RNF180,RIOK2,RBFOX1,RAPGEF2,PDE1C,PCDH7,OPTN,OAF,NEO1,NDST2,NCEH1,MRGPRX1,MLPH,MITF,LRRC66,LIMA1,KRT4,KDELR3,IDS,HSPA13,HS2ST1,GP1BA,GNAZ,FAM84A,FAM129B,EXT1,ESYT3,ENO2,DGKI,DDC,DCLK3"
Adrenal glands,Megakaryocytes,"ITGA2B,GP1BA,ITGB3,MPL,LAT,PLEK,S100A9,S100A8,PF4,F13A1,EPOR,CXCR4,GP5,CXCR1,CXCR2,SLAMF1,PDE6B,MATK,SPON2,MKL2,TLR9,GATA1,FLI1,PROX1,SYP,TSPAN9,RGS18,TREML1,GATA2,VWF,ALOX12,SELP,NFATC1,PLK3,MAFG,IL2RA,PECAM1,PPARG,IL6,IL21R,LRP1,ACHE,VEGFA,GP9"
Adrenal glands,Melanocytes,"AHR,MC1R,PMEL,PTGDS,SLC45A2,MLANA,MITF,TYR,TYRP1,DCT,FILIP1L,GPNMB,LOXL2,ZC3H7A,SLK,DKK3,AHNAK2,PAX3,TRPM1,CTNS,ENPP1,SOX9,BNC2,MEN1,POMC,TFAP2A,RAB38,TP63,CRABP1,BMI1,PRKN,KLC2,IL24,TPH2,PPARA,PPARD,PPARG,PRKCA"
Adrenal glands,Meningeal cells,"FOXC1,FOXC2,BMP7,ZIC1,ZIC3,ALDH1A2,ALX4,IGF2,VTN,DCN,LUM,PDGFRA,IL33,PTGDS,NOV,SLC47A1"
Adrenal glands,Merkel cells,"CHGA,KRT20,FLI1,CD99,GNAI1,VIL1,PIEZO2,TRPV4,ATOH1,SOX2,TTF1,POU4F3,GFI1"
Adrenal glands,Mesangial cells,"PDGFB,PDGFRB,ACTA2,TNS1,SFRP2,ECM1,ANGPT2,FGF1,CTGF,PLAU,GATA3,LEF1,MRC1,PML,OGT,NOCT,NCOA2,PER3,PLA2R1,TRIP4,AMOTL2,LATS2,YAP1,LRP5,MIB1,NOSTRIN,ADAMTSL4,EMILIN1,ITGA8,DYRK1A,ARID5B,CCR7,FN1,PAWR,TBX18,TEK,THY1,MYL9,TPM2,HOPX,NR4A2,ACTN1,AKAP12,RASD1,SNCG,FILIP1L,PDE3A,MAP3K20"
Adrenal glands,Mesothelial cells,"CALB2,MUC16,KRT5,KRT6A,DES,CDH1,HAS2,KRT7,ME1,ME2,MSLN,THBD,WT1,LRRN4,IL17RE,LOX,KCNAB1,PKHD1L1,SULF1,DUSP5,MIR22HG,COBLL1,ST3GAL1,FBXO33,FZD1,RASL11A,CDON,BCL3,ACKR3,NPR1,PCSK6,DPP4,RND1,GBP2,MEDAG,AR,LGALS7,ANO1,GSTA3,OSR1,TWSG1,ADGRD1,CRLS1,FLNC,PTGS2,C2,FMO2,FMOD,FGF1,EFEMP1,FRAS1,RSPO1,RARRES2"
Adrenal glands,Microfold cells,"GP2,SPIB,PGLYRP1,EHF,SOX8,MIER3,NFIC,CXCL16,CCL20,TNFAIP2,GJB2,TMPRSS2,AHR,MTF1,RELB,ONECUT2,FOSL2,IRF6,IRF2,FOXP4"
Adrenal glands,Microglia,"ITGAM,ITGAX,C5AR1,CX3CR1,P2RY12,P2RX7,CD40,TREM2,TMEM119,GPR34,TFF3,SALL1,CSF3R,TCIRG1,SUSD3,GPR183,VAV1,SLC2A5,IL21R,IL10RA,PTAFR,LAG3,ENTPD1,ADRB2,TMEM173,TBXAS1,P2RY6,P2RY13,CEBPA,CD180,MYO1F,OLFML3,S100A8,LTC4S,TGFBR1,S100A9,LPCAT2,ITGB5,LAIR1,SPHK1,COLEC12,ALDH1A2,AEBP1,PTGDS,CCR5,SLCO2B1,PTGS1,APBB1IP,CYFIP1,CYTH4,MERTK,MAFB,HPGDS,BIN2,CMTM6,CCL4,CCL3,CCRL2,UCP2,CLEC3B,MRC2,CLEC10A,PF4,AIF1,CSF1R,SKI,C1QB"
