Tissue,CT,Gene
Eye,Rheaume et al.Nat Commun.15,"Tubb6,Bend4,Wnt11,Tmprss7,Cmbl"
Eye,Rheaume et al.Nat Commun.16,"Arhgap27os2,Adamts2,Rbm20,Lrrc32,Col23a1,Rgs16,Wfdc1,Prkcg,Unc5b,Rgcc,Creb3l2,Pamr1,Muc15"
Eye,Rheaume et al.Nat Commun.18,"Cd9,Adam7,Snx31,Hmcn1,Rrad,Pabpc1l,Prdm16,Mfng,Postn"
Eye,Rheaume et al.Nat Commun.19,"Lims2,Uts2b,Cldn11,Anxa11,Gprc5c,Lmo2,Qrfpr,Cfap77,Hes1,Esrrb,Adamts5,Pcdh20"
Eye,Rheaume et al.Nat Commun.20,"Serpinb1b,Kcng1,Kcns3,Vcan,Arhgef26"
Eye,Rheaume et al.Nat Commun.21,"Serpinb12,Nxph4,Arhgap22,Gpx6,Zic2,Agmat,Fes,Neto1"
Eye,Rheaume et al.Nat Commun.22,"Tgfb3,Plch2,Urb2,Crb3,Nr3c2,Grb7,Abcc8,Ckm,Steap1,Slc16a9,Krt81,Nab2,Fgd2"
Eye,Rheaume et al.Nat Commun.23,"Ptgs1,Tiparp,Cibar2,Csrp3,Slc7a3,Adgrg6,Tgfb2,Niban1,Tcf7l2,H1f2,Adora2a,Chrna5,Chrnb4,Gpc6"
Eye,Rheaume et al.Nat Commun.24,"Prox1,Cthrc1,Col19a1,Chia1,Runx2,Pifo,Gm42722"
Eye,Rheaume et al.Nat Commun.25,"Angptl2,Plekha2,Wnt4,Fgf14,Fbp2,H19,Map3k6,C1ql1,Xlr,Chodl,Gldn,Prss34,Ifitm10,Rasgrp1,Hap1,Prr33,Rerg,Foxo1,Gna14,Cyp1b1,Xylt1,Gsta4,Baiap3,Igf2,Nppa,Trpc7,Tcf24,Nr4a3,Aldh1a1,Trabd2b,Ankrd6,Prm1,Aebp1"
Eye,Rheaume et al.Nat Commun.27,"Mef2c,Podn,Dcn,Cfp,Skap1,Runx1,Palmd,Col13a1,Slc35f2,Col28a1,Gm11413,Avil,Pappa2,C1galt1"
Eye,Rheaume et al.Nat Commun.28,"Nfia,Bbox1,Lima1,Gas1,Plpp3"
Eye,Rheaume et al.Nat Commun.29,"Piezo2,Ptprt,Gpr101,Nts,Aldh1l1,Scn7a,Tafa4,Crym,Colq,Rhoj,Hsd11b2,Ptgfr"
Eye,Rheaume et al.Nat Commun.3,"Apela,Lyve1,Shisa2,Fst,Traf3ip3,Mc4r,Met,Cnih3"
Eye,Rheaume et al.Nat Commun.30,"Sstr2,Boc,Lmo7,Sst,Gfra3,Thbd,Tmem184a,Vit,Ntn1,Ntf3,Pdzk1ip1,Atp2a1"
Eye,Rheaume et al.Nat Commun.31,"Neurod6,Nhlh1,Drd5,Htr2a,Mmp17,Ccer2,Trhr,Mapk4,Oxtr,Oas1e,Ccn1,Lct"
Eye,Rheaume et al.Nat Commun.32,"Shisa3,Ptprk,Myh13,Fibcd1,Gpr88,Myh8,Plxnd1,Olfml3,Fstl4,Pde11a,Rhbdl3,Pappa,Robo1,Col18a1,Syt6,Klrg2,Ankrd34c,Net1,Pth2r,Npy,Igfbp7,Slc17a8,Mmp12,Myh2,Wif1,Flt4,Tbx5,Clrn1,Gpc4"
Eye,Rheaume et al.Nat Commun.33,"Prph,Spp1,H2-Eb1,Ctxn3,Mybpc3,Gprc5b,Spag5,Cd248,Cst12,Pcsk9,Ednrb,Tff3,Sat1,Tnxb,Tmem255b,Ttc23,Chrm5,Guca1b,S100b,Il1rapl2,Slc4a5,Flnc,Gsg1l"
Eye,Rheaume et al.Nat Commun.34,"Zic4,Slc22a3,Kit,Dapk2,Dab2,Ulk4,Scube2,Zic1,Cfap206,Adgrg2,Trappc3l,Hr,Ccdc153,Myo18b,Wnt8b"
Eye,Rheaume et al.Nat Commun.35,"Zfp385b,Arsj,Nectin4,Npr1,Ptpn22,Snx9,Lingo4,Itgb5,Prokr1,Ttn,Calcb,Rabl3"
Eye,Rheaume et al.Nat Commun.37,"Sntn,Snx7,Gpr6,Spata13,Slc4a4,Etnppl,Creb5,Shisa6,Stra6,Col5a2,Onecut3,Mdfic2,Tagln2,Hrk,Frmpd3,Mst1r,Gm11100,Gpc3"
Eye,Rheaume et al.Nat Commun.39,"Crisp1,Fn3krp,Dytn,Ccdc13,Arhgap28,Crh,Col5a1,Bace2,Kcnip2,Chrm1,Ppl,Gad2,Lama3,Lrat,Rph3al,Chst2,Baz1a,Spem1,Tnc,Kcng2,Pcdha12,Doc2b,Tmem200c,Sln,Amhr2"
Eye,Rheaume et al.Nat Commun.4,"Sipa1l2,Cys1,Trarg1,Mmp14,Kcns1,D7Ertd443e"
Eye,Rheaume et al.Nat Commun.40,"Cenpv,Heatr1,Cklf,Fancg,Angpt1,Slitrk1,Aldh6a1,Clec10a,Pm20d2,Gmip,Dennd2a,Gpsm2"
Eye,Rheaume et al.Nat Commun.5,"Elmo3,Tgm6,Sostdc1,Nnmt,Egln3"
Eye,Rheaume et al.Nat Commun.6,"Oasl2,Gpc5,Chrdl1,S100z,Irf2,Rbks,Ska3,Nmi,Btc,Bmpr1b,Mlip,Alg10b,Cav1,Areg,Pdlim5,Ifi35,Scml2,Nr2f1,Psmb9,Bst2"
Eye,Rheaume et al.Nat Commun.7,"Car3,Mylk,Car2,Sez6,Gpr83,Peli2,Dgkh,Casp4,Pde1a,Pknox2,St18"
Eye,Rheaume et al.Nat Commun.8,"Tg,Saa2,Cdh9,Spon1,Rnase12,Myl4,Mkrn2os,Gpr39,C1ql2,Fam89a,Ccn4,Otos"
Eye,Rod photoreceptor cell,"Nr2e3,Nrl,Rho,Nrl,Rho,Nr2e3"
Eye,Sphincter 1 cell,"Ttn,Rbfox3,Nptx2,Ctnna3,Rbfox3,Ckm"
Gastrointestinal tract,Stem cell,"Lgr5,Bhlha15,Bmi1,Lgr5,Lrig1,Runx1,Sox2,Tnfrsf19"
Gut,Macrophage,"Hes1,Gpr31b,Fgl2,Ocstamp,Pgf,Tlr12,Mmp13"
Heart,B cell,"Cd79a,Ms4a1,Ptprc,Cd79a,Cr2,Fcer1g,Cd19,Cd79a,Cd79b,Ms4a1,Cd79a,Ly6d,Cd79b,Ly6d,Cd79a"
Heart,Cardiomyocyte,"Alcam,Gja1,Gja1,Actc1,Actn2,Tnnt2,Hand2,Ryr2,Actc1,Tnnc1,Atp2a2,Acta1,Myh6,Nppa,Tnnt2,Cav3,Scn5a,Gja5,Tnnt2,Ttn,Atp2a2,Gja1,Myh6,Ryr2,Actc1,Tnnt2,Nppa,Tnni3,Tnnt2,Myh6,Myh7,Tnnt2,Myh6,Tnni3,Myl3,Mb,Tnnt2,Shox2,Tbx5,Hcn1,Hcn4,Cs,Slc2a4,Tnnt2,Pdk2,Atp2a2,Tnnt2,Fabp3"
Heart,Contractile smooth muscle cell,"Des,Myh11,Myh4,Acta2,Myh1,Myh3,Myh13,Myh2,Tagln,Mylk,Myh14,Myh7,Vcl,Smtn,Myh10,Myh6,Myh9"
Heart,Embryonic myocardial cell,"Myl4,Myh7,Tnnt2,Myl2,Tnnc1"
Heart,Endothelial cell,"Epas1,Ednrb,Flt1,Egfl7,Pecam1,Fabp4,Emcn,Pecam1,Sox17,Kdr,Mcam,Pecam1,Zfp985,A2m,Itgbl1,Icam2,Kdr,Cdh5,Plvap,Fbln5,Eng,Sox17,Nr2f2,Cd34,Fabp4,Emcn,Npr3,Cdh5,Ehd3,Vcam1,Cdh5,Fbln5,Pecam1,Pecam1,Vwf,Cdh5,Pecam1,Kdr,Tek,Pecam1,Vwf,Vcam1,C1qtnf9,Prox1,Tie1,Cdh5,Pecam1,Pecam1,Vcam1,Gpihbp1,Nr2f2,Cd300lg,Acta2,Nr2f2,Stmn2,Cdh5,Stmn2"
Heart,Epicardial cell,"Bnc1,Anxa8,Krt19,Tcf21,Krt8,Tbx18,Upk1b,Gpm6a,Gata5,Myrf,Msln"
Heart,Fibroblast,"Thy1,Vim,Ckap4,Gsn,Col3a1,Mmp2,Fbln2,Fstl1,Sparc,Col1a2,Ddr2,Col1a1,Pdgfra,Tcf21,Col1a1,Ddr2,Thy1,Tnnt2,Ckap4,Ddr2,Tcf21,Spon2,Tnnt2,Atl1,Fn1,Tnc,Vim,Col3a1,Col1a1,Comp,Pdgfra,Ddr2,Ckap4,Atxn1,Acta2,Tcf21,Ptn,Lox,Ddah1,Fmod,Thy1,P4hb,Cthrc1,Postn,Pdgfra,Col1a1,Tagln,Comp,Ltbp2,Cilp,Col1a1,Col1a1,Pdgfa,Mmp2,Bgn,Dcn,Fn1,Postn"
Heart,First heart field cell(FHF),"Hcn4,Hand1,Sfrp5,Nkx2-5,Tbx5"
Heart,Glial cell,"Plp1,Kcna1,Plp1,Kcna1,Prnp,Plp1,S100b"
Heart,Granulocyte,"Csf3r,S100a9,S100a9,S100a9,S100a8"
Heart,Immune cell,"Lyve1,Cd74,Itgam,Cd3d,Ptprc"
Heart,M1 macrophage,"Itgam,Cd68,Cd80,Nos2,Tnf,Cd86,Tnf,Cxcl10"
Heart,M2 macrophage,"Adgre1,H2-Aa,Ccr2,Cx3cr1,Mrc1,Arg1,Il1rn,Chil3,Arg1,Clec10a,Arg1,Il10,Arg1,Cd163,Folr2,Mrc1,Cbr2"
Heart,Macrophage,"Mrc1,Itgam,Lyz1,Lgals3,Adgre1,Plac8,Hp,Itgam,Mrc1,C1qa,Siglec1,Trem2,H2-Aa,Maf,Cd68,Mertk,Iba1,Cd68,Adgre1,Lgals3,Ly6c1,Fcgr1,Fcgr1,Adgre1,C1qb,C1qa,Fcgr1,Adgre1,C1qc,Maf,Cd68,Fcer1g,Csf1r,Adgre1,Adgre1,Adgre1,Cd68,Fcgr1,C1qc,Ctsc"
Heart,Matrifibrocyte,"Col8a1,Meox1,Sfrp2,Comp,Thbs4,Ccn5,Ecrg4"
Heart,Mesenchymal cell,"Eng,Fn1,Col3a1,Serpine1,Col1a1,Pdgfra,Lum"
Heart,Monocyte,"Cd68,Itgam,Cd14,Ly6c1,Itgal,Plac8,Gm2a,Lgals3,Cd209a,Ly6c2,Plac8"
Heart,Mural cell,"Cspg4,Pdgfrb,Mcam,Cspg4,Myh11,Pdgfrb"
Heart,Myofibroblast,"Fn1,Pdgfra,Cthrc1,Col1a1,Tnc,Pdlim5,Mybpc3,Dkk3,Ptn,Postn"
Heart,Natural killer cell,"Klrk1,Ccl5,Ncr1,Cd244a,Klrd1,Klre1,Klrb1a,Gzma,Nkg7"
Heart,Neutrophil,"Ly6g,Csf3r,S100a8,Itga4,Icam1,Cxcr4,Birc5,Mki67,Top2a"
Heart,Pericyte,"Tcf21,Pdgfra,Pdgfrb,Kcnj8,Kcnj8"
Heart,Progenitor cell,"Ly6a,Nkx2-5,Nkx2-5,Mesp1,Kdr,Pdgfra,Ly6a"
Heart,Red blood cell (erythrocyte),"Hbb-bs,Hba-a1,Alas2,Hbb-bt,Gypa"
Heart,Regulatory T(Treg) cell,"Foxp3,Tnfrsf18,Ctla4,Cd4,Ctla4,Foxp3,Foxp3"
Heart,Resident macrophage,"Apoe,Cd81,Cx3cr1,Cbr2,Gas6,Lyve1,Cx3cr1,F13a1"
Heart,Schwann cell,"Gfra3,Cnp,Sostdc1,Art3,Gfra3"
Heart,Sinoatrial node (SAN) cell,"Ntm,Cpne5,Tbx3,Isl1,Igfbp5,Tbx18,Hcn1,Hcn4,Rgs6,Gjc1,Shox2,Smoc2,Pde1a,Hcn1,Hcn4,Ednrb"
Heart,Smooth muscle cell,"Tagln,Myl9,Cnn1,Acta2,Myh11,Acta2,Cnn1,Myh11,Myh11,Tagln,Acta2,Mylk,Pou5f1,Pecam1"
Heart,T cell,"Lef1,Cd3d,Cd3e,Cd3e,Cd3e,Thy1,Cd3g,Cd3d,Cd3g,Cd3d,Cxcr6,Cd3g,Cd3d,Cd3g"
Heart,T helper 17(Th17) cell,"Rora,Cxcr6,Il17a,Rora,Cd4,Tnfsf8,Rorc"
Heart,Vascular smooth muscle cell(VSMC),"Acta2,Cald1,Tagln,Myl9,Myh11,Cxcl12"
Heart,Well-established epicardial progenitor cell,"Aldh1a2,Sema3d,Tcf21,Gata5,Tbx18,Wt1"
Hindlimb,Endothelial cell,"Cd34,Cdh5,Tal1,Vwf,Ecscr,Vcam1,Tek,Tie1,Kdr,Nos3,Gata2,Erg"
Hindlimb,Fibroblast,"Vim,Col6a1,Fn1,Igfbp6,Pdgfra,Col6a2,Tcf7l2,Col1a1,Postn,S100a4,Col1a2,Col4a1,Thy1,Cert1,Col4a4,Col4a2,Lamc1"
Intestine,Astrocyte,"Mfge8,Aqp4,Aldoc,Slc1a2,Gfap,Slc1a3,Aldh1l1,S100b"
Intestine,B cell,"Cd79a,Ptprc,Cd19,Ebf1,Cd19"
Intestine,Biliary epithelial cell,"Prom1,Krt7,Cd24a,Epcam,Aqp1"
Intestine,Brush cell (Tuft cell),"Srrm2,Gpd1,Cd300lf,Prxl2a,Apoc2,B3galt5,H3f3a,Gsto1,Dpysl2,Gstm1,Gpx1,H3f3b,Pigr,Slco4a1,1810046K07Rik,Cyp2b10,Casz1,Calm2,Reg1,Pou2f3,Apoa1,Mgst3,Rab3d,Dmbt1,Tspan8,Msi2,Krt19,Gcnt1,Lima1,Calm1,Khk,Zfhx3,B2m,Strip2,Pitx2,Plcb2,Mdh2,Apoc3,Dclk1,Cyp4f14,Fabp1,Clmn,Lgals2,Irag2,Adh1,Aldh2,Cldn15,Tcf4,Sox9,Tm4sf4,Pik3cg,Matk,Aldob,Ces2e,Pnpla3,Mgam,Limd2,Ero1b,Nrgn,Avil,Tm4sf20,Vav1,Ppp3ca,Slco3a1,Tuba1a,Ckap4,Cyp2d26,Reg4,Yipf1,Usf2,Trpm5,Wsb1,Ucp2,Ackr4,Oat,Chd4,Fyb,Tkfc,Ehf,Rhog,Mt1,Dbi,Krt18,Fabp2,Malat1,Neurl1a,Rap1gap,Kctd12,Tagap1,Bmx,Cd47,Gstm3,Hck,Sdcbp2,Gpi1,H3c14,Cables2,Tmem176a,Adra2a,Syngr2,Tppp3,Gna11,Pea15a,Mt2,Lect2,Sh2d7,Ly6g6d,Aldh1a1,Apoa4,Inpp5j,Dgat1,Cyp2c29,Uqcrq,Adora1,Gapdh,Ppp1r3b,Reep5,Actb,Atp2a3,Ano6,Gsta4,Chgb,Atp1a1,Sort1,Hadh,Alox5,Tmem176b,Nrep,Alox5ap,Itpr2,Hpgds,Cpne8,Gm10845,Fam234b,Hsp90aa1,Pygl,Pik3r5,Psd3,Pde2a,Papss2,Fth1,Cyp2c65,Zfhx2,Fryl,Pigt,Epha7,Rgs13,Eef2k,Ube2r2,Vav3,Ltc4s,Ccl25,Pgm2l1,Pla2g4a,Spib,Dtna,Gdi1,Il13ra1,Plcg2,Gsta1,Hsd3b7,Prap1,Acot7,Bub3,Cyp3a11,Jun,Ethe1,Pde9a,Dync1i2,Actg1,Cd44,Ano7,Galk1,Erp29,Lypd8l,Camk2b,Spindoc,Snrnp25,Sis,Psmd4,Slc5a1,Ccdc92,Ly6g6f,Ptgs1,Inpp5d,Slc9a9,Ifitm2,Alpi,P4hb,Txn1,Cyria,Gprc5c,Eppk1,Bpgm,Krt8,Chn2,St6galnac2,Hepacam2,Plxnb1,Zmat4,Ptpn6,Sox4,Tafa1,Skap2,Tmsb10,Anxa4,Guca2b,Cd24a,Tecpr1,Selenom,Aldh2,Plaat3,Irag2,Plcg2,Siglecf,Ptpn18,Bub3,Kctd12,Trpm5,Ptpn6,Csk,Krt23,Adh1,Coprs,Ppp3ca,Mcub,Nt5c3,Bmx,Acot7,Ccdc28b,Card19,Vav1,Tuba1a,Arpc5,Tmem9,Gga2,Inpp5j,Tspan6,Itpr2,Gimap1,Myo1b,Mocs2,Nebl,Tmem141,Pou2f3,Krt18,2210016L21Rik,1810046K07Rik,Alox5ap,Tmem45b,Galk1,Snrnp25,Hck,Ffar3,Vdac3,Matk,Il13ra1,Hpgds,Pik3r5,Pik3cg,Fyb,Fam221a,Gprc5c,Rgs2,Reep5,Zfp428,Bcl2l14,Limd2,Rac2,Cd24a,Rbm38,Tmem176b,Avil,Lima1,Dclk1,Agt,Mlip,Spib,Ly6g6f,Bpgm,Ndufaf3,Svbp,Inpp5b,Skap2,Sec14l1,Pim3,Ildr1,Ltc4s,Gnai2,Gng13,Inpp5d,Ly6g6d,Tmem176a,Pea15a,Smpx,Ethe1,Alox5,Asah1,Atp2a3,Pygl,Rgs13,Lect2,Ptgs1,Sh2d7,Hmx2,Pla2g4a,Cd47,Irag2,Cd24a,Il25,Gfi1b,Trpm5,Dclk1,Trpm5,Gfi1b,Dclk1,Dclk1,Dclk1,Dclk1,Dclk1"
Intestine,CD8+ T cell,"Klrg1,Bcl6,Gzmb,Zeb2,Cx3cr1,Cd27,Gzma,Tcf7,Id2,Bach2,Il2ra,Cxcr6,Nrn1,Gzma"
Intestine,Cancer cell,"Ccr7,Cxcr3,Ccl5,Sell,Ifng"
Intestine,Cancer stem cell,"Alcam,Prom1,Prom1,Dclk1,Dclk1,Dclk1,Sox9,Notch1,Msi2,Spp1,Nlrp9b,Prom1"
Intestine,Cancer-associated fibroblast,"Col1a1,Fstl1,Col5a1,Col3a1,Bgn"
Intestine,Colonocyte,"Cbr4,Slc26a3,Slc6a19,Slc12a8,Slc9a2,Aqp8,Car4,Aqp8,Saa1"
Intestine,Crypt-base columnar cell,"Olfm4,Lgr5,Olfm4,Lgr5,Axin2,Ascl2"
Intestine,Deep crypt secretory cell,"Reg4,Spdef,Cd24a,Tff3,Spink4,Kit,Agr2,Muc2,Ascl2,Reg4"
Intestine,Early enterocyte precursor cell,"Cyp2c29,Rpsa,Crip1,Rps19,Chgb,Prxl2a,Guca2b,Tmem38b,Reg3g,Apoc3,Dmbt1,Apoa1,Ndrg1,Apoa4,Reg1,Rpl27a,Rps12,Cyp3a11,Reg4,Slc5a1,Oat,Prap1"
Intestine,Effector regulatory T(eTreg) cell,"Tnfrsf9,Ctla4,Cd3e,Tnfrsf18,Cd3g,Pdcd1,Lag3,Icos,Il10"
Intestine,Enterocyte,"Gapdh,Rps2,Adh1,Reg1,Fth1,Apoa1,Apoa4,Prap1,Apoc3,Fabp2,Aldob,Gsta1,Reg4,Chgb,Cyb5b,Gsta4,Retsat,Gpd1,Muc3,H2-Q2,Plb1,Hsd17b6,Krt20,Mep1a,Khk,Reg3a,Sult1b1,Ceacam20,Cndp2,Aldh1a1,Cyp2c65,Nostrin,Slc7a9,Aoc1,Nudt4,Prss30,Dhrs1,Plpp1,Phgr1,Clec2h,Slc13a1,Apoa4,Crip1,Adh6a,Aspa,Ms4a10,Cyp2c66,Ocm,Enpep,Rdh7,Xdh,Slc5a1,Slc2a2,Mttp,Gda,Xpnpep2,Cox7a1,Slc34a2,Vnn1,Treh,Tmigd1,Anpep,Fam151a,Anxa2,Gstm3,Plec,Cyp3a25,Cyp2d26,Dpep1,Gsta1,Abcb1a,Scp2,Lpgat1,Xpnpep1,Aldob,Gstm6,Myh14,Slc51a,Acsl5,Fabp1,Neu1,Ckb,Prap1,Pmp22,Fgf15,Rbp2,Ckmt1,Arf6,Cyp3a13,Lct,Cubn,Dhcr24,Myo15b,Naaladl1,Ephx2,Apoc3,Cyb5r3,Slc51b,Mme,Fabp6,Maf,Ugdh,Ace,Creb3l3,Amn,2200002D01Rik,Alpi,Apoa1,Apoa4,Fabp1,Arg2,Pcna,Ccnb1,Mki67,Mcm2,Olfm4,Ccnd1,Alpi,Fabp1,Fabp1,Aldob,Car1"
Intestine,Enterocyte distal cell,"Fabp6,Mep1a,Fgf15,Clec2h,Muc3"
Intestine,Enterocyte proximal cell,"Lct,Adh6a,Gstm3,Fabp1,Cbr1,Creb3l3,Ephx2"
Intestine,Enteroendocrine cell,"Gstm1,Neurog3,Khk,Prxl2a,Apoc3,Dmbt1,Cyp2c29,Pigr,Egr1,Aldh1a1,Slc18a1,Fth1,Dnajc12,Chgb,Tpbg,Gstm3,Chga,Apoa4,Cyb5a,Pcsk1,Parp1,Fabp2,Apoa1,Mttp,Elapor1,Gpx1,Tac1,Ly6e,Rnase4,Nr4a1,Ptprn,Adh1,Cck,Hdc,Hmgn3,Btg2,Fos,Neb,Fxyd3,Dynap,Fabp1,Trp53i11,Suox,Cldn15,Nfasc,C2cd4b,Fbln2,Insm1,Cyp2b10,Guca2b,Clps,Arc,Itm2c,Sstr1,Map1b,2200002D01Rik,Malat1,Ces2e,Gng4,Scg3,Maged1,Etnk1,Lcorl,Ldha,Mt1,Mt2,Aplp1,Celf3,Mdh2,Ptprn2,Gadd45g,Gpx4,Bex3,Actg1,Runx1t1,Gm12070,Hk2,Vim,Rundc3a,Mgam,Pappa2,2810025M15Rik,Atp6v1b2,Serpinb1a,Pla2g2f,Tkfc,Slc5a1,Scn3a,Mtch1,Rbms3,Hopx,Cpe,Tceal9,Neurod1,Gsta4,Reg1,Tuba1a,Olfm1,Mgll,Cacna1a,Dbi,Txn1,Prap1,Pcsk1n,Atp1a1,Msx1,Gapdh,Rfx6,Gfra3,Cplx2,Ucn3,Alpi,Ly6a,Tph1,Foxa1,Phip,Aldob,Ets1,Gna11,Cacna2d1,Papss2,Gsta1,Pam,Lypd8,Igfbp2,Cyp2c65,Rasd1,Pkdcc,Gspt1,Fev,Nkx2-2,Cd63,Hepacam2,Cyp4f14,Actb,Crip1,Reg4,Cxxc5,Lypd8l,Neurog3,Gng4,Pax6,Fam183b,Trp53i11,Fabp5,Tox3,Rimbp2,Pcsk1n,Olfm1,Chgb,Maged1,Celf3,Neurod1,Gfra3,Nkx2-2,Scg3,Riiad1,Bex3,Cck,Slc39a2,Scg5,Scgn,Insm1,Pcsk1,Gpx3,Cnot6l,Vim,Tac1,Cacna2d1,Cplx2,Rph3al,Anxa6,Bex2,Aplp1,Vwa5b2,Isl1,Prnp,Resp18,Fev,Sct,Neurod2,Sox4,Cck,Gcg,Neurog3,Gcg,Tph1,Chga,Pyy,Prox1,Nts,Pyy,Ripk2,Gcg,Chga,Neurod1,Chgb"
Intestine,Enteroendocrine precursor cell,"Reg1,Glis2,Rybp,Trp53i11,Neurog3,Chd7,Cdk4,Cdc14b,Crip1,Ssh3,Mrfap1,Slc29a4,Yme1l1,Cyp2c65,Adh1,Mex3b,BC048507,Lypd8l,Steap2,Cldn15,Slc29a1,Hyal2,Snn,Prom1,Ppp4r2,Hbp1,Pradc1,Cct4,Ucp2,Gm12070,Cyp2b10,Nono,Dpysl5,Dbn1,Gadd45a,Mgam,Marcks,Apoa1,Tead2,Usf2,Pgam1,Ptprf,Tmem129,Cnksr3,Tcf3,Prxl2a,Apoa4,Selenok,Bccip,Tmem176b,Rnase4,Dnajc18,Krt19,Pigr,Cpne8,Btg2,Cln6,Sh3bgrl3,Zfp280d,Fhip1b,Mfng,Pgk1,Gpsm1,Gnb2,Ces2e,Gtf2b,H3f3b,Trappc1,Lzts2,Gstm3,Nelfb,Aldob,Gpi1,Ang,Prap1,Tead1,Gpx2,Immp1l,Fxyd3,Hectd4,Arhgef28,Lsm14b,Grpel2,Stxbp1,Ampd3,Ppp2ca,Cyp2c29,Sp9,Rpl31,1700052K11Rik,Mtif3,Vezf1,Rap2b,Hunk,Zfp326,Selenok-ps1,Fbxw11,Rnf6,Gsto1,Qsox1,Lpar6,Numbl,Stra6l,Jpt1,Ldb1,Lgals2,Ankrd12,Tubb2b,Cdx2,Tuba1a,Tmem44,Marcksl1,Aplp1,H2-K1,Cyp4f14,Zfp113,Bri3,Gpd1,Atp1a1,H3f3a,Map4k4,Larp1,R3hdm4,Rfx3,Osbpl5,Ulk1,Ckmt1,Ptprs,Fcgbp,Sox4,Pcyox1l,Zc3h18,Iffo2,Gstm1,Dpysl2,Gadd45g,Dynll1,Slc7a5,Clps,Cep162,Rhou,Rbfox2,Glul,Ciao2b,Ddx24,Tgm5,Hdac6,Tubb5,Arap1,Cbfa2t3,Sorcs2,Neo1,Cpt2,Rab15,Gsta4,Top1,Trib1,Tbc1d9,Zfp428,Gtf2i,Gpx1,Slco4a1,Mia,Hsd11b2,Rbm10,Trpv6,Ptma,Cdkal1,Dbi,2200002D01Rik,Spint2,Gsta1,Reg4,Litaf,Rbm22,Tedc2,Ppp1r14b,Psma3,Prdx2,Gm15910,Atp5h,Ppib,B2m,Cdk8,Fgd4,Smarca4,Pgm2l1,Cnpy2,Vwa5b2,Shb,Hes6,Asf1a,Gse1,Unc5b,Chgb,Mycl,S100a6,Slc39a2,Cracr2b,Insm1,Mcfd2,Tceanc2,Alpi,Cdk5r1,Ube2v2,Fgd2,Pisd,Tm4sf20,Snd1,2610008E11Rik,Ldha,Nup88,Cd63,Prdx1,Drg1,Lfng,Txn1,Pisd-ps1,Ift122,Fth1,Hpcal1,Fbxo11,Gm20594,Foxo6,Atp1b1,Ttyh2,Bbx,Caprin1,Bzw1,Fgd6,Slc5a1,Jun,Rnf41,Rnase1,Lrp5,Tecr,Pdlim1,Rnf167,Kdm1a,Cdk2ap1,Txnip,Rabep1,Cog1,Rin3,Fabp2,Hnrnpa0,Spg21,Btbd17,Mttp,Khk,Sfi1,Serf2,Hadh,Oat,H1f2,Ddit4,Ttyh3,Tff3,Mpzl1,Hdac2,Hepacam2,Pde7a,Enpp3,Rap1gap2,Mta1,Cyp2d26,Lypd8,P4hb,Bmpr1a,Rcor2,Epb42,Spink4,Rnf114,Vps37c,Hoxa5,Rpl37a,Krt7,Cox6b1,Klc1,Map2k1,Ddr1,Mtch1,Vasp,Trp53inp1,Ap1m2,Zswim6,Ccl25,Mt2,Sf3a3,Tkt,Gpat4,Syt13,Arrdc3,Anapc5,Tspan5,Poc1a,Ranbp3,Hira,Arf1,Ifitm2,Grn,Acap3,Tmem59,Tecpr1,Plxnb1,Sis,Atp6v0e,Papss2,Trit1,Drap1,Fam222a,Pkp1,Fbxo32,Utrn,Ube2b,Pard3b,Gapdh,Dmpk,Guca2b,Ubb,St18,Akap9,Tkfc,Smarcd2,Clta,Myt1"
Intestine,Epithelial cell,"Vil1,Krt20,Cldn7,Cdh1,Epcam,Krt8,Msln,Tacstd2,Vil1,Krt8,Atp1b1,Epcam,Krt19,Tac1,Sh2d6"
Intestine,Epithelial stem cell,"Lgr5,Lgr5,Ascl2,Slc12a2,Gkn3,Olfm4,Axin2,Lgr5"
Intestine,Fibroblast,"Has1,Col3a1,Cd34,Col1a1,Sparc,Vim,Myh11,Col1a1,Acta2,Acta2,Grem1,Fap,En1,Dlk1,Pdgfra"
Intestine,Glial cell,"Sox10,Fabp7,Plp1,S100b,Gfap,Ncam1"
